"East" "South" "Altitude" "jan01" "jan02" "jan03" "jan04" "jan05" "jan06" "jan07" "jan08" "jan09" "jan10" "jan11" "jan12" "jan13" "jan14" "jan15" "jan16" "jan17" "jan18" "jan19" "jan20" "jan21" "jan22" "jan23" "jan24" "jan25" "jan26" "jan27" "jan28" "jan29" "jan30" "jan31" "feb01" "feb02" "feb03" "feb04" "feb05" "feb06" "feb07" "feb08" "feb09" "feb10" "feb11" "feb12" "feb13" "feb14" "feb15" "feb16" "feb17" "feb18" "feb19" "feb20" "feb21" "feb22" "feb23" "feb24" "feb25" "feb26" "feb27" "feb28" "mar01" "mar02" "mar03" "mar04" "mar05" "mar06" "mar07" "mar08" "mar09" "mar10" "mar11" "mar12" "mar13" "mar14" "mar15" "mar16" "mar17" "mar18" "mar19" "mar20" "mar21" "mar22" "mar23" "mar24" "mar25" "mar26" "mar27" "mar28" "mar29" "mar30" "mar31"
172.35370388934 7221.4561225216 321 0 0 0.4 11.2 0 0 0 0 0 0 8.7 8.3 7.6 0 0 0 0 0 27.6 0 0 4.8 0 0 0 0 0 6.6 0 116.4 0 4.2 32.6 0 0 0 17.4 19.7 0 16.7 3.9 0 5.2 7.4 10.6 0 0 0 0 0.5 10.7 40.8 0 9.8 2.2 5.1 4.8 0 7.4 0.9 0 0 6.9 0 1 0 0 0 0 0.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.7 14.4 1.9 5.8
191.679021217762 7226.55361245617 450 0 0 0 0 0 0 0 13.8 0 0 0 16.6 12.2 0 0 0 16.5 6.3 31.8 0 0 21.6 0 0 0 0 30.8 10.8 22.1 0 0 0 8.8 0 0 0 0 0 3.3 32.1 54.3 5.2 0 46.4 0 0 0 0 0 0 8.9 13.6 3.8 28.6 0 0 0.8 0 2.4 12.4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18.1 2.2 0 0 0 0 0 32.6 14.1 0 10.8
157.112020133278 7218.61826552025 261 0 0 0 0 0 0 0 0 0 0 2.1 6.4 0 0 0 0 8.1 0 15.1 0 0 0 0 0 26.9 0 0 16.7 0 0 0 0 57.9 0 0 0 0 0 0 14.1 0 0 21.9 10.9 0 0 0 0 0 0 0 0 0 9.8 0 0 35.6 0 0 19.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.3 0 0 0 0 0 0 0 0 11.8 26.9 0 0
156.37610954812 7196.6912270302 258 0 5.4 0 17.2 0 0 0 0 0 24.2 3.5 8.3 15.1 0 0 0 0 3.1 14.5 0 0 1.7 0 0 0 0 0 35 0 38.2 0 0 5.9 0 0 0 0 0 15.3 4.7 0 0 27.2 8.2 1.5 0.8 0 0 0 0 0 0 0 8.5 5.3 1.3 7.2 38.8 1.5 0 0 4.5 0 0 0 0 0 0 0 1.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36.7 55.9 2.5 3.8
619.996757498377 7112.68883449232 770 0 0 2.4 0 0 0.2 0 0 30.5 0 20.5 10.9 6.1 0 15.3 0 18.6 14.6 0.7 0 2.3 15.4 1.7 7.6 1.1 0 7.1 2.5 23.1 9.5 9.6 5.6 0.8 0 0 0 29.9 28.5 16.3 3.7 18.1 4.9 5.8 4.7 11.6 12 11.7 0 0 0 2.8 0 13.4 6.4 9.8 12.7 6.3 0 0 0 0 0 0 0 1.2 0 0 0 0 0 2.9 1.2 0.9 0 0 0 0 0 0 0 0.3 0 1.4 40.8 9.8 3.8 23.7 4.1 14.7 17.5
661.86618809801 7106.17543990561 790 0.6 1.2 0.5 0.3 0 2.2 22.2 6.9 0 0.4 17.6 9.4 4.1 4 0 2.8 5.8 13.3 17.6 0.9 10.6 4.3 1.9 29 0.2 1.8 0.2 4.7 6.5 1.1 0.6 5.6 0.2 0 0.3 0 9.4 26.5 10 0.3 17.4 37.4 0.3 16.2 12.5 27 15.1 0.3 0 0 48.6 1.2 5.4 7.9 2.8 0.9 9 0 0 0 0 1.2 1.1 0.2 2.7 1.6 1 0.6 0 8 3.2 43.1 16 0.2 0 0 0 5.5 0.2 1.2 0.2 0 3.8 4.1 0.6 19.5 1.6 5.1 25.7 20.2
619.996757498377 7112.68883449232 824 0 0 0 0 0 1.4 0 0 31.3 0 15.4 10.3 3.9 0 15.2 0 14.7 11.6 0 0 1.7 14.7 1.4 0 0 0 19.2 0.8 23.4 1.6 3.2 0.8 0 0 0 1.2 22.6 27.8 24.4 29.1 1.4 4.2 0 4.4 12.4 13.6 0 0 0 1.8 1.4 0 6.1 7.6 3.2 10.8 4.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.2 4.2 0 0 0 0 0 0 0 0 0 31.2 49.2 0 4.8 23.6 1.2 12.6 1.4
568.335771308677 7114.91199412137 770 0 0 0 0 0 0 3.2 0 21 8.5 1.9 20.8 0 0 0 0 8.4 0 8.4 0 7.1 3.3 0 0 0 0 0 0 0 57.1 11.7 0 0 0 8.8 1.7 0 21.1 6.4 7.7 25.4 6.5 2.8 0 8.9 82.1 0 0 0 0 0 0 0 43.1 30.3 10.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.2 0 0 0 0 0 0 6.5 0 0 0 0 0 0 0 0 31.1 14.3 17.2 29.6
540.77523094657 7122.1262711025 770 0 0 7.2 0 1.9 2 0 1.2 11.5 0 25.6 0 43.3 0 0 9.7 1.9 8.5 0 18.3 22.3 9.3 2.4 0 0 0 0 0 27 4.3 18.2 0 0 0 0 0 0 86.2 14.3 4.5 24.2 19.1 6.4 0 51 61.5 26.6 0 0 0 0 0 0 9.3 18.9 14.3 0 0 0 0 0 0 0 1.7 0 0 0 0 0 0 121.4 0 0 0 0 0 0 0 0 0 0 0 2 11 0 49.3 15.3 16 21 55.2
491.979344772014 7099.05264525452 736 0 0 16.8 0.2 0 0.4 0 0 0.4 4.2 5 30.8 29 0 0 0 7.4 0 1.4 0.2 9.4 34.6 2.2 8.8 0.6 2.2 0.8 5.6 7.6 32.2 1.2 2.8 5.4 0 0 2.6 68 2.2 19.8 9.8 5.8 7.8 9.4 17.6 1 7.6 18.4 0.2 0 0 0 3.2 2 9.4 9 16.2 6.6 0 0 0 0 0 2.4 0 0.2 0.2 0 0 0 25.4 33 0.2 0 0 0 0 0 1.4 0.6 0 0.6 0 1.6 0 0.6 0 73 25 30.2 15.6
472.878526780528 7081.46183170945 800 0 0 25.6 0 5.7 7.6 7.6 0 3.5 0.5 0 31.3 3.2 0 0 42.9 3.7 7.1 1.2 31 9.6 17.6 18.2 0 0 10.3 20.9 36.2 0 7.8 0 0 4.1 0 0 11.8 26.9 18.2 18 13.3 5.2 20.3 19.7 23.9 3.4 4.9 3.7 0.3 0 0 0 15.3 4.5 5.5 0 8.2 0.5 0.2 0 0 0 0 0 0 0 0 0 0 0 26.8 14.7 0 0 0 0 0 0 0 0.5 0 0 0 0 0 7.7 0.6 15.4 17 27.2 35
478.34383710199 7105.83691733385 790 0 0 68 10 0 3 5 0 10 7 0 23 12 0 0 0 0 0 0 0 10 35 0 0 0 5 0 8 10 8 3 0 0 0 0 0 62 0.5 43 6 4 3 0 32 40 3 2 0 0 0 0 4 6 8 3 0 8 0 0 0 0 0 0 0 0 0 0 0 0 28 17 0 4 0 0 0 0 0 0 0 0 0 0 0 23 0 29 39 30 33
485.802651103678 7120.91968219121 840 0 8.7 0 0 0 0 0 0 17.2 1 10 16 20.5 0 0 0 0 0 10 0 25 7.9 0 5 12 2.1 0 0 8 0 6.2 0 0 0 0 0 24.3 28 2.7 0.6 8 24.4 12.1 42.1 2.7 7.5 0.2 0 0 0.3 0 0 0 4.7 4.5 6.5 7.2 0 0 0 0 0 0 0 0 0.5 0 0 0 10.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 44 15.4 15.9 34
466.844728607961 7054.15804846541 950 0 0 33.3 3.5 0.1 0.6 11.8 10.7 2.4 0.5 0.1 31.2 0.5 0 0 48.5 3.1 4.1 0.5 1.8 17.1 23.5 1.7 14.9 7.5 17.1 29.2 16.9 40.2 8.5 6.5 0.1 0.1 0 0 1.2 5.9 3.9 11 6.8 14.1 1.5 38.8 19.4 6.1 0.2 0.5 1 0 0 0.4 0.8 7 18.2 0.7 4.2 0.5 0.1 7 3.2 0 0 0 0 0 0 0 0 0 33.3 33 0 0 0 0 0 0 0 0 0.1 0.5 0 0 8.5 0.3 0.9 6.8 9.4 33.9 42.3
470.245046222621 7103.17400851382 802 0 0 32.4 1 0 0.5 7.7 6.5 0 17.2 0 18.6 16 0 0 39 1.5 0 0 0 6.1 20.5 0 0 0 5 0 2.8 3 15.9 0 0 0 0 0 1.3 43 2.4 25.5 13.5 4.5 0 24.2 6.4 0 3.5 0 0 2.5 1.4 0 1.2 1.9 12 1.3 37.4 0 0 0 0 0 0 0 0 0 0 0 0 0 14.3 7.1 0 0 0 0 0 0 0 0 0 0 0 0 0 18.5 0 15.8 22.4 28 26
479.99292196801 7118.76362332738 800 0 0 14.7 0.8 0.4 0.3 0.6 0 1.1 2.9 12.6 10 24 0 0 0 0 0.8 9 0 21.3 16.2 6.9 3.5 1 14 2.9 0 0.4 39.6 0.7 0.3 5.5 0 0 0 2.1 31.9 12.2 7.7 6.5 27.1 13 8.4 4.5 1.5 0.3 0 0 19.9 0.3 3.4 20.6 14.5 2.9 5.9 32.5 0.6 0.4 0 0.2 0 0 0 0 0 0 0 0 8.7 22.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 32.9 18 8.4 20.7
460.019707965983 7107.6429302678 950 0 0 18.8 0 0 3.3 0 0 0 0 0 11.1 12.6 0 0 0 0 0 0.4 0 42 19.4 8.9 0 0 26.8 0 6.6 0 14 0 14.7 0 0 0 22.6 48.2 1.4 16.2 23 8.8 0 16.8 33.9 1.4 17.9 6.9 0 0 10.8 0.2 3.3 1.1 5.1 10.7 0 9.5 0 0 0 0 0 0 0 0 0 0 0 0 18.9 15.9 0 0 0 0 0 0 0 0 0 0 0 0 4.6 8.1 0 7.9 32 30 30.2
443.34156874313 7111.2689235895 1030 0 0 40.2 0 25 9.2 0 2 17.2 0 11.3 0 0 10.2 0 8.2 10.2 0 9.8 15 7.2 34.5 2.7 0 7.1 7.8 21.4 30.5 21.2 10 4 0 11 0 0 17.2 38.4 27.6 8.1 23.5 8.8 0 14.8 38.8 2.6 4.8 0.3 0 8.2 12.2 0 7.5 33.2 14.4 2.8 5 19.8 16.2 0 0 0 0 0 0 0 0 0 0 0 0 54.2 0 0 0 0 0 0 2 0 0 2.2 0 0 4 5 0 31.2 27.2 23.2 53.2
457.332008479853 7071.11957420651 1161 0 0 66.8 6.1 0 9.4 5.3 0.4 8.5 2.1 27.4 56.5 4.5 0 0 44.5 6.2 2.9 2.9 2.4 1.9 24 5.2 7.5 63.6 22.8 10.5 18.8 10.5 10.9 0.7 4.4 0.5 0 0 14.6 21.3 15.7 4.9 8 7.8 1.5 32.6 36.9 5.9 9.5 7 1 0 0 0 3.9 8.4 2.5 1.5 5.9 2.7 0.2 55 0.9 0 0 2.6 0 0 0 0 0 0 45.9 20.6 0.3 0 0 0 0 0 0 0.2 0 0 0 0 0 0.2 3.3 9.1 19.2 38.7 33.8
443.495098910179 7076.20508611054 1150 0 0 3.9 37.9 0 23.9 24.9 29.9 0 3.9 10.7 25.4 19 0 0 8.8 23 10.5 14.3 0 10.2 10 14.6 12.3 12 3.5 0 10.9 10.5 0.5 18 0 16.7 0 0.5 0 5.6 12.7 5.2 4.7 4.3 3.4 36.5 12.7 24 3.1 5.1 0 0 0 12.5 11.8 13.2 0.5 1.1 5.3 16.1 0 23 0 0 0 0 0.5 0 0 0 0 0 43.4 37.3 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.3 22.8 44.2 34.2
410.132186459583 7094.46789879508 1180 0 0 0 24.2 0 40 0 13.5 3.8 0 0 8.3 15.9 0 0 0 0 11.5 14 0 0 0 22.2 47.4 0 6.8 15 7.6 0 0 0 0 17.2 0 0 52.2 15.4 28.5 13.7 0 12.1 2.3 18.9 20.8 8.9 0 0 0 0 0 0 0 0 0 22.8 7.5 0 0 11.1 0 0 0 0 0 0 0 0 0 0 85.2 36.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29.2 28.8 23.2 27.9
413.531734904376 7083.41495940077 1180 2.4 0 13.7 15.4 0 13.2 1.7 0 13.9 0 2.3 21.4 9.8 0 0 0 0 41.7 4.9 0 0 9.5 8.4 11.2 3.9 0 0 15.9 30.9 0 41 0 8.7 0 1.5 0 0.9 27.7 7.9 7 23.1 1.8 23.4 14 16.8 0 0 2.9 0 0 6.7 25.4 4.7 0 0 21.6 18.5 0.6 32.5 0 0 0 0 0 0 0 0 0 0 76.7 37.8 7.3 0 0 0 0 0 0 0 0 0 0 0 0 0 3.8 40 18.5 27.5 3.1
401.996864496147 7070.41690788557 1100 0 0 27.6 11.4 9.2 17.4 11.2 2.6 0.2 0 5.6 48.6 5 0 0 0 0 41.2 17.2 0.2 0.4 26.4 0.8 4.2 0 0 14.4 0 10 3.2 7.4 0 0 0 0 0 6.2 16.6 2.8 5.4 21.2 0.6 26.6 14 2.4 0 0 0 39.8 0 28 7.2 1.6 4.4 9.4 4.8 5 6.2 2.8 0 0 0 0 0 0 0 0 0 0 71.6 32.8 0 0 0 0 0 0 10.6 0 0 0 0 0 0 0 4.2 27 28.4 47 49.6
476.681571648036 7107.68351389084 745 0 0 28.5 0.5 0 0.6 0 0 0.3 8.9 0 16.8 54.7 0 0 0.4 0 0 0.5 2.4 24.4 29.1 0 0 0.4 3.9 0 0 12.3 10.1 4.9 0.3 3.5 0 0 0 72 2.8 33.2 5.8 14.9 0.8 2.4 27.2 3 1.4 2.4 0 0 0 0 4.4 7.6 9.6 1.3 2 0 0.2 0 0 0.2 0 0 0 0 0.8 0 0 0 22.9 12.5 0.3 4.2 0 0 0 0 0 0 0 1.3 0 2.6 1.6 10.4 13.5 22.7 15.3 57 31.8
408.618342954899 7116.60936623642 NA 0 0 1.8 0 1 0 0 0 5.8 0 8.5 9 28.3 0 0 0 0 0 2.2 16.5 0 8.8 14.5 0 0 0 7.8 15 22.5 1.5 0 6 7.2 0 0 33 0 5 10 32.5 6.6 1.3 18.4 20 0 0 0 0 0 0 0 0 0 18 0 0 13.6 0 0 0 0 0 0 0 0 0 0 0 0 41 57.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24.8 30 35
447.92380194795 7113.01576727558 765 0 0 18.7 3.4 0 48.2 0 0 0 2.6 0 10.8 3.5 0 0 0 0 15.6 1.1 3.3 15.4 25.5 1.4 0 2.6 0 0 0 30.1 25.7 10.5 13.6 0 0 0 0 37.4 24.2 5.7 31.2 0 0 19.1 24.1 2 8.9 0 0 0 0 17.5 6.4 1.2 7.3 1.3 7.3 0 4.8 0 0 0 0 0 0 0 0 0 0 0 14.7 33.4 0 0 0 0 0 0 0 0 0 0 0 1.1 0 0 0.5 14.9 25.3 27.5 31
437.525457865258 7114.8195841738 760 0 0 12.8 0.7 0 0 0 0 42.7 11.5 0 10 0 0 0 5.2 0 20.4 10.4 0 0 0 10 18.6 0 0 0 29 11.1 0 20 0 14.7 0 13.5 9.4 20 0 26 0 0 0 30.7 11.5 0 0 5.2 0 20.4 13 0 0 29 15 0 0 14.6 12.5 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 30.2 9.2 5.5
365.367778153231 7077.46220099529 930 0 14.2 24 0.1 0.5 0 0 1.4 0 0 0.4 10.4 22.2 0 0 0 0 0 48.2 0 0 17.6 7.2 3.8 0 0.4 31 2 3.8 8.8 5.2 0 27.6 0 0.1 28.4 9.2 31.7 1.4 4.6 44.4 0.1 25.9 18.8 22.6 0 0 0 0.1 0.4 58.8 0 5.4 0 13.2 5.4 13.5 9.2 8.6 0 0 0 0 0 0 0 0 0 0 31.2 29.2 0.6 0 0 0 0 0 16.1 0 0 0 0 0 1.4 0 4.7 16.4 42.8 37.4 48.3
337.070536871689 7120.04414162757 560 0 3.8 7.9 0 0 0 0 14.2 0 0 0 61.4 29.2 0 0 0 0 0 0 0 7.9 5.8 0 0 0 0 29.8 38.3 37.9 12.3 0 0 22.9 37.5 0 15.2 8.3 0 0 14.5 19.1 11.3 53.2 11.9 5.3 0 0 0 0 0 0 21.7 17.3 0 8.3 14.2 22.1 17.8 8.3 6.5 0 0 0 0 0 0 0 0 0 45.1 39.2 0 0 0 0 0 0 0 0 0 0 0 0 9.1 0 5.9 11.8 35.6 0 30.4
319.839063582281 7117.46886913128 550 0 6.5 0 0 0 0 0 0 0 6.3 0 80.6 16.9 0 0 0 0 3.5 0 0 7.9 10.3 0 0.8 0 0 15.5 12.5 35.1 0 0 0 40.3 0 5.1 50.8 29.9 0 29.2 0 3.6 0 52.8 10.3 3.7 0 0 0 0 0 0 0 68.2 0 3.8 22.1 3.7 0 1.7 25.2 0 0 0 0 0 0 0 0 0 97.6 157.2 36.4 0 0 0 0 0 0 0 0 0 0 0 26.2 0 30 16.7 19.4 0 27.6
400.332314177376 7070.40405945428 1060 26.6 10.6 6.4 14.8 0 10.4 12.5 0 42.9 8.6 0 0 13.4 25.6 7.2 18.6 28.7 0 0 34.8 5.3 9.8 12.3 5.2 25 0 0 0 0 31.1 19.9 6.2 0 0 0 0 0 41.9 0 18.8 10.7 0 8.6 12.6 8.3 0 0 0 0 0 15.3 16.8 0 0 14.7 7.5 6.2 22.7 18.8 0 0 0 0 0 0 0 0 0 0 18.5 41.3 4.7 0 3.6 0 0 0 0 8.3 0 6.2 0 0 0 13.6 5.2 39.1 36.5 28.3 52.2
343.663960073319 7084.60607089495 850 0 4.4 35.2 3.5 0 0 3.7 0 0 0 0 18.4 39.8 0 0 0 0 0 4.8 0 0 10.7 0 0 1.5 3.7 38.4 16.4 3.7 3.3 0 0 14.7 0.8 0 59.7 5.1 6 3.8 11.3 14.5 0 31.7 10.6 22.6 0 0 0 0 0 13.1 0 0.9 0 10.9 6.8 13.7 0 4.6 0 0 0 0 0 0 0 0 0 0 46.6 45.1 0 0 0 0 0 0 0 0 0 0 0 0 8.7 0 12.1 41.2 80 17.1 43.8
320.250787612973 7093.53046772505 710 0 7.5 15 0 0 0 0 0 0 36.3 13.8 34.8 12.5 0 0 0 0 97.9 0 0 0 0 0 0 0 0 0 0 9.6 9.1 0 0 5.9 16.7 0 0 12.3 14.7 0 8 19.5 48.1 7.8 0 24.9 0 0 0 0 0 0 0 0 0 9.5 10.7 15.2 0 0 0 0 0 0 0 0 0 0 0 0 27.4 39.6 0 0 0 0 0 0 0 0 0 0 0 0 17.1 0 0 20.9 21.7 12.5 35
331.858562209602 7097.38726240017 800 0 17.4 1.1 0 0 0 28.6 0 0 25.7 2.4 41.1 7.7 0 0 0 0 0 25.8 0 0 21.6 0 0 0 0 23.4 6.9 11 0 65.7 0 8 9.8 0 6.3 4.5 29.4 5.4 24.5 2.7 0 44.5 10.6 21.9 0 0 0 4.4 0 15.5 0 1.4 7.2 13.1 15 0 0 15.2 0 0 0 0 0 0 0 0 0 0 42 49 0 0 0 0 0 0 0 0 0 0 0 0 0 14.8 0 10 69.9 6.6 33.5
370.589507373671 7092.86965130941 800 0 19 27 0 0 0 2 0 0 0 0 8.5 27.5 0 0 0 0 0 12 0 0 7.9 0 2 0 0 15 0 0 4 14 0 22 0 0 8 3.1 5.5 12 0 18 0 15 18 16 0 0 0 4.5 5.3 8.5 0 6 0 8.5 9 2 10 35 0 0 0 0 0 0 0 0 0 0 66 48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 35.5 47 10 75
356.691481645917 7110.6031056718 850 0 0 46 0 0 12.3 56.7 0 0 0 35.5 17.4 17.8 0 0 0 0 87.6 0 0 0 19.6 0 0 16.4 0 37.5 0 0 0 0 62.2 0 0 0 56.6 51.4 0 11.2 25.6 0 23.7 31.5 0 0 0 0 0 0 0 0 0 43.4 9.3 42.5 0 0 0 5.2 0 0 0 0 0 0 0 0 0 0 142.8 57.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.8 22.4 41.5 23.7 22.7
400.246250628663 7081.48012030695 1000 0 0 23.6 10.3 0 42.3 0 18.5 0 2.1 2.2 15.7 15.7 0 0 0 0 0.7 27.7 0 0 8.9 10.5 2.1 0 0 24.5 19.3 15.9 12.6 0 0 0 0 0 0 9.8 37.7 2.4 5.8 30.9 0.2 17.1 14.8 2.6 0 0 0 0 0 19.5 1.7 0 3.8 4.4 1.8 19.9 0 0.3 0 0 0 0 0 0 0 0 0 0 93.1 30.8 0.3 0 0 0 0 0 10.5 0 0 0 0 0 0 0 4.8 25.9 11.7 25.4 31.2
328.644275544596 7088.1045712672 815 0 8.7 16.5 21.1 0 0 1.7 9.7 1.4 8.3 2.2 16.7 6 0 0 0 0 25.7 6.7 1.3 0 10.6 0 0 13.8 0 29.7 15 20.2 0 0 7.6 0.3 1 1 2 31.7 7.3 1.1 8.8 8.6 0 39.7 11.5 20.5 0 0 2.5 5.8 0 18.1 0 2.1 0 13.8 7.9 28.3 0 2.6 0 0 0 0 0 0 0 0 0 0 33.9 24.6 2.2 0 0 0 0 0 0.3 0 0 0 0 0 3.4 11.5 3 14.1 48.5 12.6 25.9
390.727512165099 7115.91790197115 873 0 0 4.2 12.5 0 16.6 3.6 0 0 0 0 4.9 19.4 0 9.5 0 0 0 19.7 8.8 19.3 17.4 0 0 0 0 0 0 0 2.3 0 0 0 0 7.4 5.2 0 13.6 8.5 3.2 0 13.9 9.4 0 16.3 26.3 27.1 5.8 0 0 0 0 0 17.4 6.2 0 6.7 3.4 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
381.640745138962 7109.69090054166 1009 0 0 4.3 4.2 1.4 1.9 0 0 0 0 0 19.4 11.3 0 0 0 0 0 25.8 0 20.4 13.4 7 7.5 0 0 0 0 5.8 4.2 13 0 42 0 0 10.5 12.4 18.5 2.9 8.5 0 10.3 16.5 9.7 1.9 34 0 0 4.5 0 8.7 0 16.4 20.8 8.5 0 0 0 3.7 0 0 0 0 0 0 0 0 0 0 149.7 42 1.9 0 0 0 0 0 0 0 0 0 0 0 0 0 3 11.3 32.8 4.5 17.2
348.308467142829 7114.20826360786 700 0 3.8 0.2 5.1 42.2 0 0 3.9 15.7 5.1 0 98 0 0 0 0 0 0 0.3 0 0 1.1 14.9 0 0 0 35 9.7 6.5 8 0 0 12.1 3.4 3.4 78.3 6.6 25.8 11.6 0.8 3.9 1.8 22.1 39.8 0 0 0 0 3.5 0.8 4 11.2 9.5 0 0 0 3.1 9.2 0 9.3 3.9 0 0 0 0 0 0 0 0 0 12 71 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 53.6 9.6 33.5
340.507269896253 7097.74045895872 700 0 3 0 0 0 0 6.7 0 0 8.4 1.5 19.9 0 9 0 0 0 0 60.1 0 0 8.9 3.5 0 34 0 46.6 1.6 9.3 21 0 0 24.6 0 0 16.4 16 0 9.5 14.2 0 0 41.2 19.4 8.9 0 0 0 9.4 0 7.4 0 17.5 3.4 4.5 6.4 2.5 0 0 0 0 0 0 0 0 0 0 0 0 52.4 57.4 0 0 0 0 0 0 0.5 0 0 0 0 0 12 0 0 10.5 58.2 4.5 61.5
331.6911219421 7110.3037170721 700 0 7.3 0 0.2 0 0 47.6 8 0 9.5 0.2 70.6 59.7 0 0 0 0 2.2 4 0.2 0 9.8 0 0 0 0 66 9.5 22 9.5 0.2 0 18.8 0 0 0.8 7.7 6 7.7 16.8 11 0.2 42.4 32.2 5.8 0 0 0 0.2 0 3.7 0 32 11.7 15.5 10.8 17.6 0 9.5 4.6 0 0 0 0 0 0 0 0 0 43.7 125 0 0 0 0 0 0 0 0 0 0 0 0.3 14.4 0.2 10.6 9.7 49.5 7.7 57.5
226.878558978061 7114.06890360507 520 0 0 29.2 0 0 0 0 0 0 30.2 37 43.4 0 0 0 0 17 14.3 0 0 0 25 0 0 0 0 0 0 28.2 30.1 0 0 28 0 10 8.7 0 0 0 9.2 28.1 33.7 51.2 69 0 0 0 0 0 0 24.2 0 0 18 0 0 30.1 0 0 17.3 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16.4 32.1 40.4 24.1 18
293.287882008697 7113.4515162377 650 0 24.1 4 17 0 37.6 7 4.2 0 1.3 5.4 53 1.1 0 0 0 0 1.6 2.1 0 43 11.6 0 0.3 2 0 7.6 25.7 40.5 0.3 0 0 6.5 1.8 0 16 27.4 13 2.4 9 3.6 0 24.7 16.4 0.5 0 0 0 0 0 0 0 4.6 0.7 45.4 9.2 0.2 0 0 0 0 0 0 0 0 0 0 0 0 7.7 11.6 2.5 0 0 0 0 0 0 0 0 0 0 0.2 7.8 0 0 18.2 19.3 3.3 25.4
234.998491990573 7108.69330486783 447 0 0 8.4 0 0 0 0 0 8.9 0 64.1 15.2 0.3 0 0 0 5.7 31.1 0.3 0 0 27.5 5.3 0 0 0 0 17.6 29.7 0.6 58.5 0 0 0 0 0 1.5 0 15.6 42.1 9.6 0 33.3 57.4 3.2 0 0 0 0 0 0 0 0 0 1.3 8.5 5 0.8 34.5 7.7 0 0 0 0 0 0 0 0 0 0.3 14.8 0 0 0 0 0 0.5 0 0 0 0 0 0.3 15.3 0 0 37.6 23.9 1.2 19.3
279.951240430852 7113.23308042661 757 0 0 44.8 0 0 0 0 0 0 0 16 54.6 0 0 0 0 0 0 11.3 10.3 0 0 0 0 0 0 7.1 17.2 35.1 0 0 0 0 13.6 0 NA NA 0 0 30.5 5.9 0 NA NA NA NA 0 0 0 0 0 0 10 0 NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0.4 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 43.5 0 22.5
263.684191847577 7115.0430184183 557 0 4.8 0 0.6 0 0 0 0 3 16.4 0 22.8 14.8 0 0 0 0 6.8 0 4.1 0 1.6 0 0 3.3 0 3.7 9.8 16.2 0 0 4.5 2.6 0 0 3.3 37.6 0 23.4 33.7 24.6 0 51.3 56.9 10.9 0 0 0 0 0 0 17.3 0.5 0 7.5 8.2 5.8 4.9 32.7 0 0 0 0 0 0 0 0 0 0 0 14.6 0 0 0 0 0 0 16.4 0 0 0 0 0 5.2 0 0 25.2 41.2 2.7 56
253.666519969848 7109.55906548826 500 3.7 2.1 0 0 2.3 0 0 0 31.8 13.9 0.8 14 0 0 0 0 0 9 0 3 0 15 0 0 0 0 0 26.3 5.2 0 0 0 17.9 0 0 0 0.2 36.6 5.2 28.2 15.9 0 38.3 30 28.3 0 0 0 0 0 0 0 0.3 0 0 0.9 8.3 0.2 8.4 0 0 0 0 0 0 0 0 0 0 3.5 23.8 0 0 0 0 0 0 0 0 0 0 0 0 13.6 0 1.9 5.8 36.4 1.9 38.7
280.232706839489 7096.613624211 700 0 32.1 22.4 0 3.1 7.8 0 0 0 0 11.9 31.2 0 0 0 0 7.2 0 0 1.4 15.7 0 0 0 22.8 0 0 0 23.5 0 26 2.3 4.8 0 0 6.5 0 8.4 9 28.9 0 0 60.8 56.3 12.3 0 0 0 0 6.7 0 0 0 0 13.8 12.4 9.9 0 7.9 0 7.5 0 0 0 0 0 0 0 0 9.9 48.5 0 0 0 0 0 0 3.2 0 0 0 0 0 22.1 0 3.4 29.1 34.4 0 67.1
