"UTM_X","UTM_Y"
322.40721875,4984.1255
322.390125,4984.1415
322.37228125,4984.1555
322.3418125,4984.1715
322.30465625,4984.212
322.2593125,4984.2555
322.16046875,4984.339
322.09434375,4984.389
322.0513125,4984.4125
322.02678125,4984.429
322.00375,4984.4395
321.97253125,4984.446
321.9420625,4984.45
321.87815625,4984.4545
321.83428125,4984.446
321.8045625,4984.4435
321.7778125,4984.453
321.7651875,4984.461
321.75775,4984.4835
321.75553125,4984.5155
321.75996875,4984.5895
321.76146875,4984.6965
321.75775,4984.7265
321.7361875,4984.769
321.73396875,4984.79
321.74140625,4984.8545
321.73321875,4984.8835
321.72803125,4984.9115
321.73246875,4984.929
321.74734375,4984.9365
321.783,4984.9455
321.8194375,4984.9505
321.881125,4984.9685
321.92125,4984.9775
321.95096875,4984.9725
321.97475,4984.974
322.0089375,4984.9865
322.04825,4985.01
322.07425,4985.0325
322.0958125,4985.0545
322.115125,4985.078
322.1389375,4985.0965
322.1575,4985.1045
322.20209375,4985.109
322.23703125,4985.1065
322.27121875,4985.1005
322.334375,4985.0855
322.36559375,4985.0825
322.3834375,4985.087
322.4659375,4985.1225
322.51125,4985.1355
322.5484375,4985.137
322.62571875,4985.144
322.64696875,4985.144
322.66821875,4985.136
322.67896875,4985.123
322.6910625,4985.1155
322.7125625,4985.1145
322.7360625,4985.1175
322.76359375,4985.1265
322.791125,4985.142
322.8173125,4985.1655
322.84084375,4985.2085
322.8603125,4985.2345
322.87240625,4985.259
322.8710625,4985.273
322.8656875,4985.293
322.8549375,4985.314
322.84353125,4985.3225
322.8173125,4985.3245
322.78778125,4985.3245
322.76896875,4985.327
322.75553125,4985.3355
322.746125,4985.3585
322.74746875,4985.3805
322.7575625,4985.4
322.7703125,4985.4165
322.78978125,4985.4345
322.80390625,4985.4585
322.8099375,4985.4805
322.8100625,4985.5015
322.80021875,4985.5335
322.76303125,4985.7095
322.7616875,4985.7455
322.76346875,4985.829
322.76303125,4985.936
322.75540625,4985.9655
322.7334375,4986.0045
322.7034375,4986.0455
322.67309375,4986.083
322.64990625,4986.113
322.63290625,4986.1545
322.62296875,4986.216
322.615875,4986.3135
322.590375,4986.3835
322.5790625,4986.4115
322.57975,4986.433
322.584,4986.457
322.57621875,4986.4895
322.558,4986.523
322.54840625,4986.5335
322.50465625,4986.563
322.499,4986.58
322.49403125,4986.6155
322.482,4986.647
322.44228125,4986.7315
322.42009375,4986.7735
322.3985,4986.827
322.3934375,4986.8445
322.38590625,4986.8865
322.38409375,4986.907
322.38590625,4986.928
322.3913125,4986.949
322.4135,4986.9895
322.44584375,4987.035
322.49190625,4987.093
322.4974375,4987.1045
322.4996875,4987.1175
322.496875,4987.1435
322.49084375,4987.1585
322.479875,4987.178
322.41753125,4987.258
322.287875,4987.4025
322.23471875,4987.4505
322.202125,4987.4765
322.1640625,4987.4975
322.117125,4987.519
321.96528125,4987.58
321.8328125,4987.6225
321.76690625,4987.6365
321.68684375,4987.6495
321.618125,4987.6685
321.56925,4987.6885
321.49628125,4987.732
321.40275,4987.7995
321.309625,4987.877
321.26296875,4987.896
321.1928125,4987.9355
321.1715625,4987.94
321.10496875,4987.934
321.0631875,4987.9345
321.0458125,4987.941
321.0224375,4987.956
321.00803125,4987.9695
320.9600625,4988.026
320.93428125,4988.053
320.9235,4988.06
320.905875,4988.0675
320.7094375,4988.118
320.68365625,4988.1275
320.66690625,4988.131
320.65203125,4988.1295
320.60740625,4988.1165
320.5859375,4988.123
320.55596875,4988.1265
320.51696875,4988.123
320.49778125,4988.117
320.4798125,4988.101
320.46640625,4988.0805
320.457625,4988.0705
320.442625,4988.0605
320.41684375,4988.0495
320.35659375,4988.0285
320.28015625,4987.985
320.2645,4987.978
320.25434375,4987.976
320.2439375,4987.9765
320.20340625,4987.992
320.18421875,4987.9965
320.15821875,4987.9995
320.03990625,4987.9995
320.00425,4988.0065
319.97975,4988.007
319.86403125,4988.005
319.80046875,4988.008
319.74290625,4988.0165
319.7189375,4988.0215
319.696125,4988.0305
319.67575,4988.042
319.625375,4988.0815
319.6098125,4988.09
319.53125,4988.113
319.472125,4988.1225
319.4615625,4988.124
319.41971875,4988.12
319.33696875,4988.1055
319.13671875,4988.066
319.03778125,4988.051
318.93884375,4988.041
318.87109375,4988.0375
318.66365625,4988.036
318.239125,4988.036
318.13415625,4988.0385
317.99390625,4988.0585
317.96690625,4988.0645
317.91715625,4988.0695
317.8434375,4988.0865
317.7903125,4988.108
317.75559375,4988.1295
317.646125,4988.23
317.631625,4988.24
317.59096875,4988.2505
317.57209375,4988.2495
317.525625,4988.2375
317.50221875,4988.227
317.48,4988.2145
317.40209375,4988.1515
317.333125,4988.0995
317.30015625,4988.08
317.2851875,4988.0735
317.2701875,4988.072
317.224625,4988.073
317.17725,4988.081
317.1196875,4988.086
317.102875,4988.0845
317.0795,4988.0745
317.04953125,4988.0545
317.01715625,4988.0285
316.97109375,4987.975
316.95196875,4987.958
316.93,4987.946
316.89740625,4987.945
316.87865625,4987.947
316.8336875,4987.958
316.7989375,4987.9735
316.778375,4987.992
316.6605625,4988.26
316.6371875,4988.321
316.625125,4988.435
316.612375,4988.5115
316.603875,4988.5425
316.60315625,4988.575
316.60740625,4988.607
316.62796875,4988.6955
316.633625,4988.726
316.63646875,4988.7745
316.63390625,4988.9025
316.6289375,4988.977
316.62046875,4988.9985
316.61484375,4989.0065
316.59625,4989.0205
316.58365625,4989.0245
316.5710625,4989.026
316.56246875,4989.0215
316.55184375,4989.0065
316.53840625,4988.983
316.522875,4988.962
316.50446875,4988.956
316.49253125,4988.955
316.48325,4988.9585
316.43940625,4989
316.41465625,4989.018
316.3911875,4989.024
316.38140625,4989.029
316.36796875,4989.041
316.31384375,4989.1205
316.2850625,4989.1505
316.265875,4989.163
316.24009375,4989.189
316.220875,4989.2415
316.194,4989.2765
316.16753125,4989.3255
316.1639375,4989.3355
316.16215625,4989.3475
316.16334375,4989.397
316.16875,4989.458
316.16875,4989.476
316.1609375,4989.5025
316.135875,4989.5675
316.12378125,4989.5865
316.11428125,4989.6055
316.115375,4989.633
316.12078125,4989.672
316.121375,4989.7235
316.10996875,4989.7705
316.10709375,4989.7945
316.11296875,4989.8305
316.12146875,4989.8625
316.13215625,4989.886
316.13996875,4989.8975
316.15025,4989.9075
316.2256875,4989.945
316.25209375,4989.9885
316.2640625,4990.015
316.265375,4990.0815
316.25928125,4990.136
316.25209375,4990.235
316.25446875,4990.262
316.2610625,4990.2885
316.26525,4990.2975
316.27128125,4990.3075
316.280875,4990.3175
316.30125,4990.333
316.36121875,4990.369
316.4559375,4990.4145
316.47871875,4990.421
316.505125,4990.425
316.5485625,4990.431
316.58721875,4990.4335
316.61303125,4990.442
316.62590625,4990.452
316.62803125,4990.467
316.6250625,4990.492
316.61003125,4990.5495
316.602375,4990.571
316.58471875,4990.634
316.59815625,4990.6825
316.5821875,4990.723
316.5268125,4990.8105
316.44959375,4990.912
316.41278125,4990.936
316.3706875,4991.0105
316.2968125,4991.1605
316.24825,4991.185
316.133625,4991.2225
316.05965625,4991.2515
316.0441875,4991.2615
316.00346875,4991.307
315.91503125,4991.3955
315.89034375,4991.4245
315.87646875,4991.445
315.86340625,4991.4725
315.841875,4991.5005
315.7704375,4991.55
315.75340625,4991.5705
315.72109375,4991.622
315.68309375,4991.653
315.67515625,4991.662
315.67346875,4991.6675
315.676875,4991.6735
315.79196875,4991.749
315.88609375,4991.816
315.9258125,4991.854
315.96934375,4991.901
316.00884375,4991.953
316.0351875,4991.9925
316.108125,4992.0805
316.1435625,4992.134
316.16078125,4992.1795
316.163375,4992.1935
316.16584375,4992.2115
316.15978125,4992.2485
316.13559375,4992.315
316.1040625,4992.4295
316.069625,4992.623
316.06659375,4992.6695
316.069625,4992.725
316.07875,4992.7875
316.07165625,4992.9195
316.06471875,4992.9825
316.04884375,4993.0795
316.0351875,4993.126
316.0306875,4993.1525
316.02559375,4993.2525
316.01653125,4993.3015
316.00346875,4993.348
316.00234375,4993.3595
316.00346875,4993.387
316.00971875,4993.4
316.01709375,4993.412
316.06153125,4993.463
316.0686875,4993.479
316.0746875,4993.499
316.08078125,4993.5405
316.08171875,4993.5775
316.04940625,4993.671
316.04634375,4993.687
316.0454375,4993.7215
316.05053125,4993.7475
316.053375,4993.7815
316.05109375,4993.7905
316.02784375,4993.8065
316.00684375,4993.8105
315.95721875,4993.804
315.8571875,4993.8105
315.79140625,4993.8105
315.757375,4993.8075
315.73640625,4993.802
315.7100625,4993.785
315.66721875,4993.768
315.6150625,4993.7525
315.516625,4993.7275
315.4913125,4993.7235
315.46396875,4993.732
315.42340625,4993.753
315.3939375,4993.773
315.37690625,4993.7945
315.372375,4993.806
315.36671875,4993.8345
315.35309375,4993.852
315.3445625,4993.8575
315.23346875,4993.8835
315.22325,4993.889
315.20509375,4993.9155
315.192625,4993.949
315.184125,4993.961
315.1470625,4993.989
315.1075625,4994.007
315.0491875,4994.029
314.98453125,4994.0495
314.96921875,4994.056
314.94540625,4994.0705
314.91478125,4994.0945
314.89040625,4994.122
314.83825,4994.174
314.77075,4994.229
314.74978125,4994.252
314.74184375,4994.2655
314.73503125,4994.297
314.739,4994.323
314.794,4994.562
314.80253125,4994.5855
314.807625,4994.6085
314.80875,4994.6585
314.80478125,4994.71
314.8093125,4994.8095
314.81328125,4994.8415
314.8461875,4995.017
314.8594375,4995.0525
314.90684375,4995.1045
314.95503125,4995.167
314.96071875,4995.178
314.964125,4995.1915
314.96696875,4995.2155
314.96171875,4995.231
314.952625,4995.2425
314.849,4995.2985
314.77234375,4995.3435
314.6755,4995.409
314.64603125,4995.438
314.6375,4995.45
314.6284375,4995.47
314.619375,4995.482
314.60725,4995.4895
314.587,4995.4955
314.57684375,4995.493
314.56875,4995.4895
314.543375,4995.471
314.519,4995.46
314.50596875,4995.46
314.49178125,4995.4645
314.48384375,4995.4745
314.46684375,4995.5015
314.45834375,4995.537
314.46059375,4995.5665
314.47421875,4995.624
314.4781875,4995.666
314.4634375,4995.7395
314.4555,4995.796
314.44075,4995.8335
314.431125,4995.85
314.4095625,4995.8745
314.3914375,4995.8885
314.225875,4996.1125
314.20853125,4996.1285
314.14571875,4996.1725
314.077,4996.243
314.06209375,4996.265
314.04509375,4996.31
314.03815625,4996.3195
314.027375,4996.3285
314.0141875,4996.3335
313.996625,4996.338
313.94903125,4996.342
313.8933125,4996.3515
313.8608125,4996.3625
313.8469375,4996.37
313.8406875,4996.379
313.83721875,4996.3925
313.83234375,4996.4655
313.828875,4996.478
313.82334375,4996.4835
313.73103125,4996.5005
313.72096875,4996.5095
313.720625,4996.521
313.7553125,4996.5885
313.760875,4996.624
313.76571875,4996.6875
313.76365625,4996.7115
313.7459375,4996.8
313.7353125,4996.8355
313.71559375,4996.88
313.702375,4996.9165
313.68459375,4996.95
313.6643125,4996.983
313.63978125,4997.0135
313.61275,4997.032
313.57675,4997.053
313.42484375,4997.1285
313.4150625,4997.136
313.4073125,4997.147
313.4021875,4997.1605
313.38528125,4997.2255
313.37259375,4997.2575
313.3635625,4997.291
313.36096875,4997.315
313.361625,4997.4315
313.3599375,4997.4665
313.36415625,4997.4975
313.3700625,4997.526
313.37853125,4997.5605
313.3878125,4997.5815
313.39265625,4997.588
313.40475,4997.596
313.43009375,4997.617
313.4385625,4997.628
313.4639375,4997.6785
313.48084375,4997.6925
313.50365625,4997.715
313.546625,4997.7905
313.5823125,4997.8945
313.6101875,4997.9585
313.6305,4998.015
313.64571875,4998.0435
313.66515625,4998.065
313.6896875,4998.0825
313.848625,4998.159
313.85665625,4998.1655
313.874,4998.1855
313.881625,4998.208
313.88525,4998.2285
313.8749375,4998.2785
313.872375,4998.3035
313.8744375,4998.3275
313.87803125,4998.354
313.89296875,4998.429
313.90328125,4998.4495
313.90815625,4998.475
313.90403125,4998.497
313.8880625,4998.5425
313.8855,4998.5595
313.8880625,4998.5865
313.89425,4998.6175
313.8958125,4998.645
313.8960625,4998.7175
313.90121875,4998.7365
313.9053125,4998.7445
313.91375,4998.7515
313.92490625,4998.753
313.96446875,4998.749
314.01690625,4998.748
314.04290625,4998.749
314.0721875,4998.753
314.1,4998.753
314.13965625,4998.75
314.1499375,4998.749
314.24034375,4998.7265
314.28771875,4998.718
314.3943125,4998.706
314.5444375,4998.6955
314.5764375,4998.699
314.60009375,4998.707
314.63609375,4998.724
314.65671875,4998.742
314.67028125,4998.757
314.6855,4998.7595
314.70178125,4998.756
314.739875,4998.724
314.77078125,4998.6915
314.79496875,4998.682
314.84596875,4998.6665
314.91959375,4998.6545
314.9695625,4998.6385
314.98965625,4998.629
315.002375,4998.619
315.0328125,4998.607
315.06409375,4998.6015
315.10465625,4998.597
315.13425,4998.598
315.1545625,4998.6075
315.1758125,4998.6245
315.1969375,4998.635
315.26528125,4998.7225
315.37009375,4998.864
315.4599375,4998.9505
315.58725,4999.1
315.75196875,4999.2575
315.94321875,4999.381
315.95084375,4999.3615
315.9618125,4999.321
315.97196875,4999.2925
315.988875,4999.2675
316.010875,4999.255
316.0514375,4999.2505
316.075125,4999.2515
316.11825,4999.226
316.1486875,4999.216
316.18165625,4999.209
316.21125,4999.2055
316.2450625,4999.2055
316.29834375,4999.2205
316.32540625,4999.2375
316.34484375,4999.255
316.37865625,4999.3075
316.3964375,4999.369
316.404875,4999.3935
316.413125,4999.4095
316.486625,4999.461
316.50953125,4999.4735
316.54378125,4999.4835
316.73328125,4999.5165
316.79490625,4999.529
316.965375,4999.578
317.00875,4999.593
317.0391875,4999.6065
317.0544375,4999.6185
317.06734375,4999.6315
317.0784375,4999.6475
317.08434375,4999.6605
317.09159375,4999.6835
317.1051875,4999.7855
317.12128125,4999.858
317.15909375,5000.007
317.1839375,5000.098
317.18715625,5000.117
317.18975,5000.1345
317.173125,5000.2825
317.173125,5000.2995
317.20071875,5000.375
317.2243125,5000.437
317.25465625,5000.507
317.284125,5000.574
317.34075,5000.6955
317.40053125,5000.8055
317.441625,5000.8765
317.46940625,5000.9155
317.49478125,5000.956
317.59759375,5001.143
317.666,5001.2775
317.70225,5001.341
317.70859375,5001.3455
317.739625,5001.345
317.77609375,5001.3385
317.80915625,5001.325
317.88934375,5001.2865
317.92790625,5001.275
317.93759375,5001.275
317.98784375,5001.2855
318.1036875,5001.2865
318.13796875,5001.291
318.162375,5001.292
318.21009375,5001.2895
318.28509375,5001.296
318.33603125,5001.295
318.3595625,5001.289
318.3718125,5001.2835
318.42,5001.2465
318.43296875,5001.2405
318.50996875,5001.228
318.5779375,5001.209
318.60415625,5001.207
318.6293125,5001.215
318.6674375,5001.2305
318.695625,5001.2465
318.7154375,5001.2625
318.727875,5001.277
318.73603125,5001.2895
318.74690625,5001.298
318.76575,5001.309
318.79471875,5001.32
318.82596875,5001.328
318.867125,5001.3375
318.89278125,5001.34
318.90228125,5001.343
318.91225,5001.3485
318.93571875,5001.356
318.9501875,5001.3585
319.00890625,5001.357
319.02640625,5001.36
319.03365625,5001.363
319.074875,5001.3895
319.12475,5001.4315
319.146,5001.4465
319.1918125,5001.4725
319.2063125,5001.4755
319.22840625,5001.471
319.24896875,5001.47
319.2703125,5001.4735
319.3000625,5001.4915
319.34778125,5001.527
319.3798125,5001.5485
319.402875,5001.5675
319.4264375,5001.59
319.46040625,5001.6105
319.47853125,5001.6185
319.49121875,5001.62
319.5124375,5001.618
319.53834375,5001.6205
319.57796875,5001.634
319.68240625,5001.6855
319.71515625,5001.6965
319.72678125,5001.697
319.7603125,5001.6925
319.7944375,5001.6795
319.82340625,5001.6715
319.852375,5001.6725
319.8798125,5001.6795
319.9049375,5001.6885
319.92859375,5001.7015
319.98046875,5001.7375
319.99640625,5001.7455
320.0533125,5001.7655
320.0815,5001.7735
320.09903125,5001.7775
320.1249375,5001.775
320.164375,5001.787
320.17253125,5001.786
320.24184375,5001.763
320.28759375,5001.745
320.3170625,5001.727
320.41490625,5001.6785
320.4484375,5001.66
320.491,5001.623
320.5086875,5001.6055
320.5399375,5001.5845
320.58840625,5001.5485
320.63734375,5001.503
320.656375,5001.488
320.69759375,5001.4615
320.7805,5001.423
320.8158125,5001.4035
320.85115625,5001.3775
320.88965625,5001.3455
320.930875,5001.306
320.967125,5001.281
321.020125,5001.248
321.05365625,5001.2235
321.070875,5001.2075
321.0930625,5001.18
321.19590625,5001.136
321.29465625,5001.084
321.319125,5001.068
321.35809375,5001.049
321.37259375,5001.0475
321.383,5001.0485
321.3925,5001.05
321.3998125,5001.0535
321.43259375,5001.095
321.44278125,5001.105
321.46771875,5001.1205
321.48034375,5001.125
321.49171875,5001.126
321.5161875,5001.1215
321.53884375,5001.1115
321.57825,5001.0815
321.59953125,5001.069
321.61403125,5001.063
321.649375,5001.063
321.6969375,5001.066
321.791625,5001.0795
321.82015625,5001.0755
321.85153125,5001.067
321.87496875,5001.058
321.941125,5001.0625
321.9655625,5001.06
321.9905,5001.053
322.04740625,5001.029
322.0910625,5001.0175
322.1,5001.009
322.1518125,5000.944
322.1988125,5000.904
322.235375,5000.883
322.27196875,5000.8695
322.296375,5000.864
322.31484375,5000.8645
322.32571875,5000.867
322.42446875,5000.912
322.46253125,5000.927
322.4874375,5000.935
322.52278125,5000.9385
322.5621875,5000.945
322.5948125,5000.9545
322.61565625,5000.9645
322.69584375,5001.0125
322.77240625,5001.0555
322.78796875,5001.0665
322.80909375,5001.0895
322.83446875,5001.1025
322.85259375,5001.1145
322.868,5001.135
322.91040625,5001.221
322.94165625,5001.269
322.9515625,5001.296
322.986625,5001.356
323.01025,5001.373
323.0285625,5001.383
323.0834375,5001.406
323.100125,5001.4225
323.11221875,5001.4295
323.14090625,5001.4585
323.1995625,5001.4905
323.22565625,5001.5025
323.23709375,5001.516
323.33965625,5001.62
323.38315625,5001.6805
323.40490625,5001.7135
323.4160625,5001.7385
323.419,5001.753
323.41959375,5001.768
323.4125625,5001.815
323.41078125,5001.846
323.41196875,5001.861
323.4184375,5001.892
323.4243125,5001.9005
323.444875,5001.949
323.45896875,5002.018
323.47871875,5002.074
323.5056875,5002.1335
323.52609375,5002.1585
323.54040625,5002.175
323.546625,5002.187
323.5505,5002.2385
323.55903125,5002.2605
323.5746875,5002.2765
323.604,5002.2955
323.65675,5002.32
323.751375,5002.3445
323.81421875,5002.367
323.84103125,5002.3825
323.85828125,5002.4005
323.86996875,5002.4205
323.895,5002.472
323.908875,5002.5085
323.916125,5002.5145
323.96840625,5002.5305
323.99840625,5002.536
324.0670625,5002.554
324.08571875,5002.562
324.09853125,5002.5715
324.11853125,5002.5935
324.15246875,5002.6495
324.16690625,5002.6685
324.19028125,5002.692
324.2025,5002.7095
324.22640625,5002.751
324.267,5002.833
324.28425,5002.857
324.34709375,5002.929
324.37934375,5002.997
324.4155,5003.0505
324.43828125,5003.0765
324.47265625,5003.1065
324.49890625,5003.1185
324.545625,5003.128
324.56453125,5003.1375
324.5711875,5003.1445
324.63459375,5003.2565
324.657375,5003.3185
324.66684375,5003.33
324.67740625,5003.332
324.76303125,5003.319
324.8314375,5003.285
324.91375,5003.271
325.00884375,5003.235
325.0816875,5003.2145
325.12840625,5003.204
325.1906875,5003.185
325.2235,5003.178
325.28521875,5003.17
325.39809375,5003.1645
325.42978125,5003.1605
325.47484375,5003.1475
325.51765625,5003.1315
325.546875,5003.118
325.59940625,5003.0795
325.62109375,5003.0675
325.70659375,5003.029
325.7145,5003.023
325.72596875,5003.0115
325.77678125,5002.9375
325.79015625,5002.9265
325.85796875,5002.883
325.91246875,5002.819
325.9753125,5002.783
326.05540625,5002.679
326.07890625,5002.6525
326.1409375,5002.589
326.1555,5002.58
326.1699375,5002.575
326.19446875,5002.572
326.2466875,5002.571
326.32453125,5002.5815
326.3506875,5002.583
326.5191875,5002.586
326.54809375,5002.5825
326.66653125,5002.5595
326.76775,5002.5545
326.79165625,5002.551
326.84671875,5002.5375
326.892875,5002.5205
326.904,5002.5125
326.9234375,5002.4915
326.93178125,5002.479
326.96403125,5002.414
326.9729375,5002.4005
326.9890625,5002.383
327.05690625,5002.3275
327.0875,5002.306
327.18096875,5002.228
327.2786875,5002.1855
327.42371875,5002.136
327.49975,5002.1075
327.5284375,5002.104
327.602125,5002.084
327.62928125,5002.0815
327.74484375,5002.083
327.76190625,5002.073
327.7835,5002.042
327.7958125,5002.0305
327.8124375,5002.024
327.85703125,5002.0195
327.8783125,5002.0115
327.89228125,5001.999
327.90153125,5001.9845
327.91525,5001.9715
327.9361875,5001.96
328.00340625,5001.9545
328.095875,5001.957
328.1145,5001.9615
328.1504375,5001.976
328.16440625,5001.9745
328.19015625,5001.953
328.42640625,5001.6975
328.6306875,5001.486
328.6493125,5001.49
328.735125,5001.5445
328.75378125,5001.565
328.77371875,5001.6025
328.790375,5001.614
328.80765625,5001.6165
328.82428125,5001.6005
328.8565,5001.502
328.86865625,5001.477
328.89815625,5001.4375
328.93059375,5001.3805
328.955875,5001.3545
329.01509375,5001.3095
329.06965625,5001.276
329.15015625,5001.2425
329.23865625,5001.2235
329.27525,5001.202
329.3265,5001.1635
329.40034375,5001.114
329.44359375,5001.067
329.4875,5001.031
329.5028125,5001.0155
329.510125,5000.995
329.514125,5000.975
329.512125,5000.953
329.5134375,5000.9355
329.5174375,5000.917
329.52409375,5000.907
329.53459375,5000.8945
329.551875,5000.8845
329.59446875,5000.8715
329.64015625,5000.803
329.65053125,5000.791
329.66809375,5000.7635
329.7194375,5000.677
329.74978125,5000.613
329.766375,5000.591
329.8900625,5000.5025
329.9235,5000.4545
329.94084375,5000.4475
329.95603125,5000.4435
329.9800625,5000.443
330.00634375,5000.4465
330.10125,5000.494
330.1540625,5000.5115
330.178125,5000.513
330.19553125,5000.5105
330.22203125,5000.5
330.261125,5000.4815
330.28203125,5000.4675
330.7629375,5000.4805
330.79159375,5000.477
330.79990625,5000.4725
330.80478125,5000.468
330.80821875,5000.4595
330.81015625,5000.451
330.8091875,5000.435
330.7764375,5000.3415
330.73928125,5000.2745
330.70846875,5000.1805
330.69725,5000.1575
330.686,5000.138
330.65665625,5000.105
330.6498125,5000.0865
330.6439375,4999.973
330.6439375,4999.9235
330.65275,4999.8745
330.67621875,4999.8035
330.6938125,4999.763
330.76325,4999.682
330.811625,4999.5785
330.82678125,4999.552
330.83215625,4999.548
330.855625,4999.5405
330.87690625,4999.5385
330.929375,4999.5395
330.96440625,4999.543
331.0301875,4999.556
331.1805625,4999.593
331.1925,4999.6035
331.28684375,4999.653
331.31275,4999.661
331.34290625,4999.6675
331.38453125,4999.673
331.42959375,4999.675
331.47896875,4999.6865
331.50096875,4999.696
331.5308125,4999.7135
331.5415625,4999.7245
331.5748125,4999.7635
331.5968125,4999.797
331.6125,4999.817
331.63690625,4999.8355
331.6611875,4999.847
331.68975,4999.855
331.71121875,4999.856
331.85353125,4999.8515
331.89071875,4999.855
331.93025,4999.8645
331.97646875,4999.882
332.07046875,4999.9235
332.09778125,4999.9375
332.128375,4999.939
332.165625,4999.9445
332.25571875,4999.9695
332.33475,4999.9885
332.36115625,4999.9985
332.3810625,5000.0105
332.412625,5000.047
332.49028125,5000.105
332.55265625,5000.1645
332.58853125,5000.209
332.663125,5000.332
332.699,5000.3765
332.725625,5000.3965
332.81584375,5000.428
332.829125,5000.436
332.88646875,5000.4635
332.91721875,5000.4715
332.9325,5000.471
332.94771875,5000.4665
333.04078125,5000.39
333.1175,5000.3545
333.1485,5000.3505
333.29246875,5000.3465
333.35321875,5000.3195
333.3905,5000.3125
333.4029375,5000.312
333.43134375,5000.317
333.463625,5000.3285
333.47015625,5000.336
333.48140625,5000.366
333.48909375,5000.378
333.4976875,5000.3835
333.519875,5000.393
333.678875,5000.433
333.83053125,5000.467
333.92065625,5000.494
333.9311875,5000.4955
334.003125,5000.487
334.315875,5000.484
334.37215625,5000.4905
334.42015625,5000.5025
334.4713125,5000.518
334.47821875,5000.523
334.51384375,5000.571
334.5443125,5000.634
334.55553125,5000.6615
334.563,5000.6725
334.62434375,5000.7195
334.70121875,5000.7745
334.71971875,5000.79
334.75065625,5000.8305
334.75590625,5000.8495
334.8066875,5000.963
334.83515625,5001.0215
334.83603125,5001.0285
334.834875,5001.058
334.83171875,5001.0815
334.8225,5001.112
334.80065625,5001.1555
334.79003125,5001.17
334.76590625,5001.1805
334.6745,5001.214
334.6529375,5001.225
334.6423125,5001.231
334.592875,5001.269
334.540875,5001.3035
334.53053125,5001.31
334.49546875,5001.325
334.48453125,5001.332
334.43425,5001.3705
334.35378125,5001.4445
334.28796875,5001.4965
334.2839375,5001.502
334.2761875,5001.525
334.27215625,5001.544
334.26871875,5001.549
334.256625,5001.557
334.21325,5001.5775
334.1514375,5001.602
334.13821875,5001.616
334.1345,5001.6325
334.137375,5001.657
334.14196875,5001.6635
334.2290625,5001.7375
334.2523125,5001.762
334.2540625,5001.774
334.2540625,5001.79
334.252625,5001.795
334.2310625,5001.8485
334.21753125,5001.871
334.2251875,5001.9205
334.2225,5001.9635
334.2144375,5001.994
334.20103125,5002.0175
334.18290625,5002.0425
334.1708125,5002.068
334.1473125,5002.144
334.1345625,5002.174
334.121125,5002.1915
334.0781875,5002.2305
334.04896875,5002.2665
333.98253125,5002.375
333.96371875,5002.398
333.94896875,5002.413
333.891125,5002.4375
333.862375,5002.4565
333.840875,5002.5375
333.80715625,5002.597
333.787375,5002.626
333.77871875,5002.644
333.767375,5002.6815
333.7626875,5002.714
333.77946875,5002.773
333.80496875,5002.834
333.82415625,5002.8705
333.8596875,5002.918
333.8831875,5002.9395
333.96,5003.023
333.98921875,5003.0435
334.01878125,5003.0695
334.13359375,5003.1535
334.197,5003.196
334.22921875,5003.216
334.30171875,5003.2495
334.33259375,5003.2695
334.3594375,5003.289
334.39065625,5003.3275
334.40140625,5003.3485
334.4094375,5003.3715
334.41346875,5003.3955
334.41146875,5003.4035
334.3883125,5003.407
334.3675625,5003.416
334.3468125,5003.427
334.33925,5003.437
334.34209375,5003.449
334.392,5003.4735
334.410125,5003.49
334.4279375,5003.522
334.366625,5003.5725
334.358125,5003.5905
334.36615625,5003.626
334.377,5003.639
334.41515625,5003.6605
334.4211875,5003.6725
334.40171875,5003.7475
334.3883125,5003.773
334.3785625,5003.805
334.37925,5003.8245
334.38528125,5003.8485
334.3946875,5003.866
334.41078125,5003.8835
334.42415625,5003.8885
334.45978125,5003.895
334.47590625,5003.9065
334.48328125,5003.9245
334.49134375,5003.973
334.510125,5004.0055
334.51953125,5004.027
334.52421875,5004.0515
334.52509375,5004.0955
334.53453125,5004.0925
334.55209375,5004.077
334.56484375,5004.0595
334.61384375,5004.0375
334.66353125,5004.023
334.687,5004.0215
334.70134375,5004.023
334.7601875,5004.0155
334.79440625,5003.9955
334.8219375,5003.974
334.84609375,5003.965
334.91740625,5003.956
335.0023125,5003.934
335.0840625,5003.8995
335.10325,5003.8875
335.14003125,5003.8815
335.1749375,5003.8815
335.2041875,5003.8855
335.2325,5003.8925
335.33059375,5003.935
335.3834375,5003.938
335.40796875,5003.93
335.46740625,5003.9025
335.5325,5003.8675
335.57759375,5003.822
335.61721875,5003.7715
335.6408125,5003.746
335.671,5003.72
335.69740625,5003.7025
335.72290625,5003.6935
335.7511875,5003.6905
335.78703125,5003.6895
335.81534375,5003.6915
335.831375,5003.6995
335.88825,5003.7465
335.9056875,5003.7635
335.97665625,5003.8655
335.9889375,5003.8755
336.04459375,5003.8925
336.06725,5003.9085
336.08328125,5003.926
336.1200625,5003.9865
336.14178125,5004.0045
336.16515625,5004.0135
336.189875,5004.016
336.21440625,5004.0125
336.2584375,5003.985
336.2783125,5003.9665
336.36384375,5003.898
336.4351875,5003.8365
336.47084375,5003.8095
336.4925,5003.803
336.52815625,5003.807
336.56128125,5003.8205
336.60075,5003.839
336.7205,5003.8845
336.88353125,5003.9245
